Data transação;CNPJ;Emitente;Descrição;docto;Natureção oper;Imposto;Vencimento;Tipo imp;Cod ret;Aliq;Valor imposto;Total NF
22/05/19;564;02548657000113;BECKER FLORES PIOLI & KISHINO - SOCIEDADE DE ADVOGADOS - EPP;RICARDO BECK;0007639;193392;0;20/06/19;IRPF;1708;1,5;186,46;12430,66
22/05/19;619;00291755000192;H.M.S. TRANSPORTES E LOCACAO DE CACAMBAS;H.M.S.;0021296;193391;0;20/06/19;IRPF;1708;1;222,1;22209,54
22/05/19;619;00291755000192;H.M.S. TRANSPORTES E LOCACAO DE CACAMBAS;H.M.S.;0021296;193391;0;19/07/19;IRPF;5952;4,65;1032,74;22209,54
22/05/19;619;00291755000192;H.M.S. TRANSPORTES E LOCACAO DE CACAMBAS;H.M.S.;0021296;193391;0;20/06/19;IRPF;3;5;1110,47;22209,54
22/05/19;3244;57029431004780;ATLAS COPCO BRASIL LTDA;ATLAS SP;0053871;293391;0;20/06/19;IRPF;2631;11;764,33;6948,46
22/05/19;3244;57029431004780;ATLAS COPCO BRASIL LTDA;ATLAS SP;0053871;293391;0;19/07/19;IRPF;5952;4,65;323,1;6948,46
22/05/19;5095;02150562000147;CPFL PLANALTO LTDA;CPFL;0014502;293392;0;20/06/19;IRPF;1708;1,5;16,46;1097,64
22/05/19;5095;02150562000147;CPFL PLANALTO LTDA;CPFL;0014502;293392;0;20/06/19;IRPF;5952;4,65;51,04;1097,64
22/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057642;193394;0;20/06/19;IRPF;5952;4,65;20,73;445,57
22/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057642;193394;0;20/06/19;IRPF;1708;1,5;6,68;445,57
22/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057643;193394;0;20/06/19;IRPF;1708;1,5;6,68;445,57
22/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057643;193394;0;20/06/19;IRPF;5952;4,65;20,73;445,57
22/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057645;193394;0;20/06/19;IRPF;5952;4,65;20,73;445,57
22/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057645;193394;0;20/06/19;IRPF;1708;1,5;6,68;445,57
22/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057649;193394;0;20/06/19;IRPF;1708;1,5;6,68;445,57
22/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057649;193394;0;20/06/19;IRPF;5952;4,65;20,73;445,57
22/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057651;193394;0;20/06/19;IRPF;1708;1,5;6,68;445,57
22/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057651;193394;0;20/06/19;IRPF;5952;4,65;20,73;445,57
22/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057672;193394;0;20/06/19;IRPF;1708;1,5;6,68;445,57
22/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057672;193394;0;19/07/19;IRPF;5952;4,65;20,73;445,57
22/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057673;193394;0;20/06/19;IRPF;1708;1,5;6,68;445,57
22/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057673;193394;0;19/07/19;IRPF;5952;4,65;20,73;445,57
22/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057674;193394;0;20/06/19;IRPF;1708;1,5;6,68;445,57
22/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057674;193394;0;19/07/19;IRPF;5952;4,65;20,73;445,57
22/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057683;193394;0;20/06/19;IRPF;1708;1,5;6,68;445,57
22/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057683;193394;0;19/07/19;IRPF;5952;4,65;20,73;445,57
22/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057686;193394;0;20/06/19;IRPF;1708;1,5;6,68;445,57
22/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057686;193394;0;19/07/19;IRPF;5952;4,65;20,73;445,57
22/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057688;193394;0;20/06/19;IRPF;1708;1,5;6,68;445,57
22/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057688;193394;0;19/07/19;IRPF;5952;4,65;20,73;445,57
22/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057691;193394;0;19/07/19;IRPF;5952;4,65;20,73;445,57
22/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057691;193394;0;20/06/19;IRPF;1708;1,5;6,68;445,57
22/05/19;5695;25278459002800;SEGURPRO VIGILANCIA PATRIMONIAL SA;SEGURPRO;0000904;193392;0;19/07/19;IRPF;5952;4,65;1113,11;23937,82
22/05/19;5695;25278459002800;SEGURPRO VIGILANCIA PATRIMONIAL SA;SEGURPRO;0000904;193392;0;20/06/19;IRPF;1708;1;239,38;23937,82
22/05/19;5695;25278459002800;SEGURPRO VIGILANCIA PATRIMONIAL SA;SEGURPRO;0000904;193392;0;20/06/19;IRPF;2631;11;2633,16;23937,82
22/05/19;5695;25278459002800;SEGURPRO VIGILANCIA PATRIMONIAL SA;SEGURPRO;0000904;193392;0;20/06/19;IRPF;3;5;1196,89;23937,82
22/05/19;5774;74224163002219;PROSEGUR SISTEMAS DE SEGURANÇA LTDA;PROSEG ANTIG;0002756;193392;0;20/06/19;IRPF;1708;1;44,38;4438,32
22/05/19;5774;74224163002219;PROSEGUR SISTEMAS DE SEGURANÇA LTDA;PROSEG ANTIG;0002756;193392;0;20/06/19;IRPF;2631;11;488,22;4438,32
22/05/19;5774;74224163002219;PROSEGUR SISTEMAS DE SEGURANÇA LTDA;PROSEG ANTIG;0002756;193392;0;20/06/19;IRPF;3;2;88,77;4438,32
22/05/19;5774;74224163002219;PROSEGUR SISTEMAS DE SEGURANÇA LTDA;PROSEG ANTIG;0002756;193392;0;19/07/19;IRPF;5952;4,65;206,38;4438,32
24/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057467;193392;0;20/06/19;IRPF;1708;1,5;3,51;234,21
24/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057467;193392;0;20/06/19;IRPF;5952;4,65;10,89;234,21
24/05/19;5220;05416618000150;SODEXO FACILITIES SERVICES LTDA.;SODEXO FACIL;0053143;293392;0;20/06/19;IRPF;1708;1;177,81;17781,47
24/05/19;5220;05416618000150;SODEXO FACILITIES SERVICES LTDA.;SODEXO FACIL;0053143;293392;0;20/06/19;IRPF;5952;4,65;826,83;17781,47
24/05/19;5220;05416618000150;SODEXO FACILITIES SERVICES LTDA.;SODEXO FACIL;0053143;293392;0;20/06/19;IRPF;2631;11;1955,96;17781,47
24/05/19;5220;05416618000150;SODEXO FACILITIES SERVICES LTDA.;SODEXO FACIL;0053143;293392;0;20/06/19;IRPF;3;5;889,07;17781,47
24/05/19;5220;05416618000150;SODEXO FACILITIES SERVICES LTDA.;SODEXO FACIL;0053144;293392;0;20/06/19;IRPF;2631;11;535,93;4872,09
24/05/19;5220;05416618000150;SODEXO FACILITIES SERVICES LTDA.;SODEXO FACIL;0053144;293392;0;20/06/19;IRPF;3;5;243,6;4872,09
24/05/19;5220;05416618000150;SODEXO FACILITIES SERVICES LTDA.;SODEXO FACIL;0053144;293392;0;20/06/19;IRPF;1708;1;48,72;4872,09
24/05/19;5220;05416618000150;SODEXO FACILITIES SERVICES LTDA.;SODEXO FACIL;0053144;293392;0;20/06/19;IRPF;5952;4,65;226,55;4872,09
24/05/19;5895;11755723000117;REMEX SERVICOS DE INF COM EXTERIOR LTDA;REMEX;0000616;293392;0;20/06/19;IRPF;1708;1,5;102;6800
24/05/19;5895;11755723000117;REMEX SERVICOS DE INF COM EXTERIOR LTDA;REMEX;0000616;293392;0;20/06/19;IRPF;5952;4,65;316,2;6800
28/05/19;2022;05298486000100;ORGANICA LABORATORIO DE ANALISES QUIMICAS LTDA - EPP;ORGANICA;0002114;293392;0;20/06/19;IRPF;1708;1,5;35,79;2386,14
28/05/19;2022;05298486000100;ORGANICA LABORATORIO DE ANALISES QUIMICAS LTDA - EPP;ORGANICA;0002114;293392;0;19/07/19;IRPF;5952;4,65;110,94;2386,14
28/05/19;2525;53113791001790;TOTVS S.A.;TOTVS;0647800;293392;0;19/07/19;IRPF;5952;4,65;674,11;14496,97
28/05/19;3662;12803041000103;IXS TECNOLOGIA DA INFORMACAO LTDA - ME;SIX CONSULT;0002290;193392;0;19/07/19;IRPF;5952;4,65;133,04;2861,42
28/05/19;3662;12803041000103;IXS TECNOLOGIA DA INFORMACAO LTDA - ME;SIX CONSULT;0002290;193392;0;20/06/19;IRPF;1708;1,5;42,92;2861,42
28/05/19;4877;60619202003597;MESSER GASES LTDA;LINDE;0001782;193391;0;19/07/19;IRPF;5952;4,65;23,21;499,55
28/05/19;4953;81435620000155;ARS - COLETA DE RESIDUOS LTDA.;ARS COLETA;0022761;193391;0;20/06/19;IRPF;3;5;33;660
28/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057471;193392;0;20/06/19;IRPF;5952;4,65;13,02;279,91
28/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057471;193392;0;20/06/19;IRPF;1708;1,5;4,2;279,91
29/05/19;3592;86915691000179;NOSSA SERVICO TEMPORARIO E GESTAO DE PESSOAS LTDA;NOSSA RH;0025751;193392;0;19/07/19;IRPF;5952;4,65;361,29;7769,54
29/05/19;3592;86915691000179;NOSSA SERVICO TEMPORARIO E GESTAO DE PESSOAS LTDA;NOSSA RH;0025751;193392;0;20/06/19;IRPF;2631;11;854,65;7769,54
29/05/19;3592;86915691000179;NOSSA SERVICO TEMPORARIO E GESTAO DE PESSOAS LTDA;NOSSA RH;0025751;193392;0;20/06/19;IRPF;1708;1;77,7;7769,54
29/05/19;3592;86915691000179;NOSSA SERVICO TEMPORARIO E GESTAO DE PESSOAS LTDA;NOSSA RH;0025751;193392;0;20/06/19;IRPF;3;2;155,39;7769,54
29/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057736;193392;0;19/07/19;IRPF;5952;4,65;11,95;257,06
29/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057736;193392;0;20/06/19;IRPF;1708;1,5;3,86;257,06
29/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057737;193392;0;20/06/19;IRPF;1708;1,5;3,86;257,06
29/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057737;193392;0;19/07/19;IRPF;5952;4,65;11,95;257,06
29/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057738;193392;0;20/06/19;IRPF;1708;1,5;3,86;257,06
29/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057738;193392;0;19/07/19;IRPF;5952;4,65;11,95;257,06
29/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057739;193392;0;20/06/19;IRPF;1708;1,5;4,2;279,91
29/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057739;193392;0;19/07/19;IRPF;5952;4,65;13,02;279,91
29/05/19;5263;22734853000190;ARTHUR M T T DA MATA CONSTRUTORA E EMPREENDIMENTOS - ME;CONST AMATA;0000204;193392;0;20/06/19;IRPF;3;3,98;26,27;1100
29/05/19;5263;22734853000190;ARTHUR M T T DA MATA CONSTRUTORA E EMPREENDIMENTOS - ME;CONST AMATA;0000204;193392;0;20/06/19;IRPF;2631;3,5;13,47;1100
29/05/19;5263;22734853000190;ARTHUR M T T DA MATA CONSTRUTORA E EMPREENDIMENTOS - ME;CONST AMATA;0000205;193392;0;20/06/19;IRPF;3;3,98;442,35;18523,88
29/05/19;5263;22734853000190;ARTHUR M T T DA MATA CONSTRUTORA E EMPREENDIMENTOS - ME;CONST AMATA;0000205;193392;0;20/06/19;IRPF;2631;3,5;226,92;18523,88
29/05/19;5263;22734853000190;ARTHUR M T T DA MATA CONSTRUTORA E EMPREENDIMENTOS - ME;CONST AMATA;0000206;193391;0;20/06/19;IRPF;2631;3,5;11,5;938,86
29/05/19;5263;22734853000190;ARTHUR M T T DA MATA CONSTRUTORA E EMPREENDIMENTOS - ME;CONST AMATA;0000206;193391;0;20/06/19;IRPF;3;3,98;22,42;938,86
29/05/19;5263;22734853000190;ARTHUR M T T DA MATA CONSTRUTORA E EMPREENDIMENTOS - ME;CONST AMATA;0000207;193392;0;20/06/19;IRPF;3;3,98;42,06;1761,13
29/05/19;5263;22734853000190;ARTHUR M T T DA MATA CONSTRUTORA E EMPREENDIMENTOS - ME;CONST AMATA;0000207;193392;0;20/06/19;IRPF;2631;3,5;21,57;1761,13
30/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057647;193394;0;19/07/19;IRPF;5952;4,65;20,73;445,57
30/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057647;193394;0;20/06/19;IRPF;1708;1,5;6,68;445,57
30/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057692;193394;0;20/06/19;IRPF;1708;1,5;6,68;445,57
30/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057692;193394;0;19/07/19;IRPF;5952;4,65;20,73;445,57
30/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057789;193394;0;20/06/19;IRPF;1708;1,5;6,68;445,57
30/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057789;193394;0;19/07/19;IRPF;5952;4,65;20,73;445,57
30/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057849;193394;0;20/06/19;IRPF;1708;1,5;6,68;445,57
30/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057849;193394;0;19/07/19;IRPF;5952;4,65;20,73;445,57
30/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057850;193394;0;19/07/19;IRPF;5952;4,65;20,73;445,57
30/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057850;193394;0;20/06/19;IRPF;1708;1,5;6,68;445,57
31/05/19;3592;86915691000179;NOSSA SERVICO TEMPORARIO E GESTAO DE PESSOAS LTDA;NOSSA RH;0025752;193392;0;20/06/19;IRPF;2631;11;669,16;6083,31
31/05/19;3592;86915691000179;NOSSA SERVICO TEMPORARIO E GESTAO DE PESSOAS LTDA;NOSSA RH;0025752;193392;0;19/07/19;IRPF;5952;4,65;282,87;6083,31
31/05/19;3592;86915691000179;NOSSA SERVICO TEMPORARIO E GESTAO DE PESSOAS LTDA;NOSSA RH;0025752;193392;0;20/06/19;IRPF;3;2;121,66;6083,31
31/05/19;3592;86915691000179;NOSSA SERVICO TEMPORARIO E GESTAO DE PESSOAS LTDA;NOSSA RH;0025752;193392;0;20/06/19;IRPF;1708;1;60,83;6083,31
31/05/19;3941;01650515000108;MARTINELLI ADVOCACIA EMPRESARIAL;MARTINELLI A;0071000;293392;0;20/06/19;IRPF;1708;1,5;52,5;3500
31/05/19;3941;01650515000108;MARTINELLI ADVOCACIA EMPRESARIAL;MARTINELLI A;0071000;293392;0;19/07/19;IRPF;5952;4,65;162,75;3500
31/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057834;193392;0;19/07/19;IRPF;5952;4,65;13,02;279,91
31/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057834;193392;0;20/06/19;IRPF;1708;1,5;4,2;279,91
31/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057883;193392;0;19/07/19;IRPF;5952;4,65;10,89;234,21
31/05/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0057883;193392;0;20/06/19;IRPF;1708;1,5;3,51;234,21
31/05/19;5313;77959997000136;CLINICA DE DIAGNOSTICO POR IMAGEM PACIORNIK S.S.;CLIN DIAG;0018962;193392;0;20/06/19;IRPF;1708;1,5;67,54;4503
31/05/19;5313;77959997000136;CLINICA DE DIAGNOSTICO POR IMAGEM PACIORNIK S.S.;CLIN DIAG;0018962;193392;0;19/07/19;IRPF;5952;4,65;209,38;4503
05/06/19;4002;04055601000152;BECOMEX CONSULTORIA LTDA;BECOMEX;0030633;293392;0;20/08/19;IRPF;5952;4,65;101,8;2189,38
05/06/19;4002;04055601000152;BECOMEX CONSULTORIA LTDA;BECOMEX;0030633;293392;0;19/07/19;IRPF;1708;1,5;32,84;2189,38
05/06/19;4002;04055601000152;BECOMEX CONSULTORIA LTDA;BECOMEX;0030634;293392;0;20/08/19;IRPF;5952;4,65;148,47;3192,85
05/06/19;4002;04055601000152;BECOMEX CONSULTORIA LTDA;BECOMEX;0030634;293392;0;19/07/19;IRPF;1708;1,5;47,89;3192,85
05/06/19;4002;04055601000152;BECOMEX CONSULTORIA LTDA;BECOMEX;0030635;293392;0;19/07/19;IRPF;1708;1,5;8,21;547,35
05/06/19;4002;04055601000152;BECOMEX CONSULTORIA LTDA;BECOMEX;0030635;293392;0;20/08/19;IRPF;5952;4,65;25,45;547,35
05/06/19;4660;08181459000140;AVALIAÇÃO DE RISCO TECNORISK LTDA;TECNORISK;0012321;193392;0;19/07/19;IRPF;5952;4,65;14,88;320,25
06/06/19;619;00291755000192;H.M.S. TRANSPORTES E LOCACAO DE CACAMBAS;H.M.S.;0021446;193391;0;19/07/19;IRPF;3;5;690,87;13817,51
06/06/19;619;00291755000192;H.M.S. TRANSPORTES E LOCACAO DE CACAMBAS;H.M.S.;0021446;193391;0;19/07/19;IRPF;1708;1;138,18;13817,51
06/06/19;619;00291755000192;H.M.S. TRANSPORTES E LOCACAO DE CACAMBAS;H.M.S.;0021446;193391;0;20/08/19;IRPF;5952;4,65;642,51;13817,51
06/06/19;1231;07098596000153;HIGICONTROL SOLUCOES AMBIENTAIS LTDA - EPP;HIGICONTROL;0019572;193392;0;19/07/19;IRPF;3;2;16;800
06/06/19;4120;13465606000144;SOFTSALES INFORMATICA LTDA - ME;SOFTSALES;0000092;193392;0;19/07/19;IRPF;5952;4,65;74,4;1600
06/06/19;4120;13465606000144;SOFTSALES INFORMATICA LTDA - ME;SOFTSALES;0000092;193392;0;19/07/19;IRPF;1708;1,5;24;1600
06/06/19;5220;05416618000150;SODEXO FACILITIES SERVICES LTDA.;SODEXO FACIL;0055275;293392;0;19/07/19;IRPF;5952;4,65;826,83;17781,47
06/06/19;5220;05416618000150;SODEXO FACILITIES SERVICES LTDA.;SODEXO FACIL;0055275;293392;0;19/07/19;IRPF;2631;11;1955,96;17781,47
06/06/19;5220;05416618000150;SODEXO FACILITIES SERVICES LTDA.;SODEXO FACIL;0055275;293392;0;19/07/19;IRPF;1708;1;177,81;17781,47
06/06/19;5220;05416618000150;SODEXO FACILITIES SERVICES LTDA.;SODEXO FACIL;0055275;293392;0;19/07/19;IRPF;3;5;889,07;17781,47
06/06/19;5220;05416618000150;SODEXO FACILITIES SERVICES LTDA.;SODEXO FACIL;0055276;293392;0;19/07/19;IRPF;3;5;243,6;4872,09
06/06/19;5220;05416618000150;SODEXO FACILITIES SERVICES LTDA.;SODEXO FACIL;0055276;293392;0;19/07/19;IRPF;5952;4,65;226,55;4872,09
06/06/19;5220;05416618000150;SODEXO FACILITIES SERVICES LTDA.;SODEXO FACIL;0055276;293392;0;19/07/19;IRPF;2631;11;535,93;4872,09
06/06/19;5220;05416618000150;SODEXO FACILITIES SERVICES LTDA.;SODEXO FACIL;0055276;293392;0;19/07/19;IRPF;1708;1;48,72;4872,09
07/06/19;4660;08181459000140;AVALIAÇÃO DE RISCO TECNORISK LTDA;TECNORISK;0012372;193392;0;19/07/19;IRPF;5952;4,65;12,84;276,48
07/06/19;4660;08181459000140;AVALIAÇÃO DE RISCO TECNORISK LTDA;TECNORISK;0012372;193392;0;19/07/19;IRPF;1708;1,5;4,15;276,48
10/06/19;3662;12803041000103;IXS TECNOLOGIA DA INFORMACAO LTDA - ME;SIX CONSULT;0002312;193392;0;19/07/19;IRPF;1708;1,5;14,71;980,88
10/06/19;3662;12803041000103;IXS TECNOLOGIA DA INFORMACAO LTDA - ME;SIX CONSULT;0002312;193392;0;20/08/19;IRPF;5952;4,65;45,59;980,88
11/06/19;1590;02013622000180;LPE COMERCIO E IMPORTAÇÃO LTDA;AUXILIAR SER;0097741;193392;0;19/07/19;IRPF;3;5;10,31;206,16
11/06/19;1590;02013622000180;LPE COMERCIO E IMPORTAÇÃO LTDA;AUXILIAR SER;0097747;193392;0;19/07/19;IRPF;3;5;10,31;206,16
11/06/19;4002;04055601000152;BECOMEX CONSULTORIA LTDA;BECOMEX;0030632;293392;0;19/07/19;IRPF;1708;1,5;246,3;16420,36
11/06/19;4002;04055601000152;BECOMEX CONSULTORIA LTDA;BECOMEX;0030632;293392;0;20/08/19;IRPF;5952;4,65;763,54;16420,36
11/06/19;4877;60619202003597;MESSER GASES LTDA;LINDE;0001755;193392;0;19/07/19;IRPF;5952;4,65;23,21;499,55
11/06/19;4877;60619202003597;MESSER GASES LTDA;LINDE;0001755;193392;0;19/04/19;IRPF;3;2;9,99;499,55
11/06/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0058109;193394;0;19/07/19;IRPF;1708;1,5;6,68;445,57
11/06/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0058109;193394;0;20/08/19;IRPF;5952;4,65;20,73;445,57
11/06/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0058111;193394;0;20/08/19;IRPF;5952;4,65;20,73;445,57
11/06/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0058111;193394;0;19/07/19;IRPF;1708;1,5;6,68;445,57
11/06/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0058113;193394;0;20/08/19;IRPF;5952;4,65;20,73;445,57
11/06/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0058113;193394;0;19/07/19;IRPF;1708;1,5;6,68;445,57
11/06/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0058114;193394;0;20/08/19;IRPF;5952;4,65;20,73;445,57
11/06/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0058114;193394;0;19/07/19;IRPF;1708;1,5;6,68;445,57
11/06/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0058119;193394;0;20/08/19;IRPF;5952;4,65;20,73;445,57
11/06/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0058119;193394;0;19/07/19;IRPF;1708;1,5;6,68;445,57
11/06/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0058121;193394;0;20/08/19;IRPF;5952;4,65;20,73;445,57
11/06/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0058121;193394;0;19/07/19;IRPF;1708;1,5;6,68;445,57
11/06/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0058123;193394;0;20/08/19;IRPF;5952;4,65;20,73;445,57
11/06/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0058123;193394;0;19/07/19;IRPF;1708;1,5;6,68;445,57
11/06/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0058125;193394;0;19/07/19;IRPF;1708;1,5;6,68;445,57
11/06/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0058125;193394;0;20/08/19;IRPF;5952;4,65;20,73;445,57
11/06/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0058128;193394;0;20/08/19;IRPF;5952;4,65;20,73;445,57
11/06/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0058128;193394;0;19/07/19;IRPF;1708;1,5;6,68;445,57
11/06/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0058130;193394;0;20/08/19;IRPF;5952;4,65;20,73;445,57
11/06/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0058130;193394;0;19/07/19;IRPF;1708;1,5;6,68;445,57
11/06/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0058132;193394;0;19/07/19;IRPF;1708;1,5;6,68;445,57
11/06/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0058132;193394;0;20/08/19;IRPF;5952;4,65;20,73;445,57
11/06/19;5108;57067928000887;AGILITY DO BRASIL LOGISTICA INTERNACIONAL S.A.;AGILITY CWB;0058145;193394;0;20/08/19;IRPF;5952;4,65;20,73;445,57
